Primary protein ID	Haplotig protein ID	CDS Levenshtein distance	Protein Levenshtein distance	Blastp PctID	dN/dS	Primary protein classification	Haplotig protein classification
evm.model.pcontig_023.106	evm.model.hcontig_023_007.85	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.109	evm.model.hcontig_023_007.87	0.11659192825112108	0.15695067264573992	95.92	1.3047619047619046	Candidate effector	Candidate effector
evm.model.pcontig_023.110	evm.model.hcontig_023_007.88	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.111	evm.model.hcontig_023_007.91	0.1130820399113082	0.1951219512195122	81.39	0.7114137483787291	Candidate effector	Other
evm.model.pcontig_023.114	evm.model.hcontig_023_007.92	0.0099009900990099	0.0297029702970297	97.06		Other	Other
evm.model.pcontig_023.115	evm.model.hcontig_023_007.93	0.11958146487294467	0.12780269058295965	87.25	0.44050104384133615	Candidate effector	Candidate effector
evm.model.pcontig_023.116	evm.model.hcontig_023_007.94	0.0005817335660267597	0.0017452006980802793	99.83		Other	Other
evm.model.pcontig_023.117	evm.model.hcontig_023_007.95	0.010405053883314752	0.011148272017837236	98.89	0.2284482758620689	Other	Other
evm.model.pcontig_023.118	evm.model.hcontig_023_007.96	0.00558659217877095	0.0	100.0	-0.0	Candidate effector	Candidate effector
evm.model.pcontig_023.119	evm.model.hcontig_023_007.97	0.0005518763796909492	0.0016556291390728475	99.83		Other	Other
evm.model.pcontig_023.11	evm.model.hcontig_034_144.1	0.2267613972764949	0.2539964476021314	83.37	0.7533753375337533	Other	Other
evm.model.pcontig_023.120	evm.model.hcontig_023_007.98	0.000782472613458529	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.121	evm.model.hcontig_023_007.99	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.122	evm.model.hcontig_023_007.100	0.0004222081486172683	0.0006333122229259026	99.94	0.42857142857142855	Other	Other
evm.model.pcontig_023.125	evm.model.hcontig_023_007.101	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.126	evm.model.hcontig_023_007.102	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.127	evm.model.hcontig_023_007.103	0.002396514161220044	0.005882352941176471	99.41	1.6875	Other	Other
evm.model.pcontig_023.128	evm.model.hcontig_023_007.104	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.129	evm.model.hcontig_023_007.105	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.12	evm.model.hcontig_034_144.2	0.01088646967340591	0.01088646967340591	99.22		Other	Other
evm.model.pcontig_023.130	evm.model.hcontig_023_007.106	0.0006116207951070336	0.0012232415902140672	99.88	0.8571428571428571	Other	Other
evm.model.pcontig_023.131	evm.model.hcontig_023_007.108	0.0148489503328213	0.021505376344086027	97.85	0.3594771241830065	Other	Other
evm.model.pcontig_023.132	evm.model.hcontig_023_007.109	0.026038560922281854	0.03697078115682767	96.31	0.43489583333333337	Other	Other
evm.model.pcontig_023.133	evm.model.hcontig_023_007.110	0.017543859649122806	0.017543859649122806	98.26	0.2079207920792079	Candidate effector	Candidate effector
evm.model.pcontig_023.134	evm.model.hcontig_023_007.111	0.003115264797507788	0.009345794392523364	99.07		Other	Other
evm.model.pcontig_023.135	evm.model.hcontig_023_007.112	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.136	evm.model.hcontig_023_007.113	0.005868544600938967	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.137	evm.model.hcontig_023_007.114	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.138	evm.model.hcontig_023_007.115	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.139	evm.model.hcontig_023_007.116	0.0014684287812041115	0.004405286343612335	99.56		BUSCO	BUSCO
evm.model.pcontig_023.140	evm.model.hcontig_023_007.117	0.006535947712418301	0.0196078431372549	98.05		Other	Other
evm.model.pcontig_023.141	evm.model.hcontig_023_007.118	0.004	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.143	evm.model.hcontig_023_007.120	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.144	evm.model.hcontig_023_007.121	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.146	evm.model.hcontig_023_007.123	0.02735042735042735	0.04615384615384616	95.41	0.5081206496519721	Other	Other
evm.model.pcontig_023.148	evm.model.hcontig_023_002.4	0.004419191919191919	0.00946969696969697	99.05	0.8235294117647057	Candidate effector	Candidate effector
evm.model.pcontig_023.151	evm.model.hcontig_023_002.5	0.02209944751381216	0.02209944751381216	99.63	0.16666666666666666	Other	Other
evm.model.pcontig_023.152	evm.model.hcontig_023_002.6	0.012731481481481479	0.017361111111111112	98.27	0.3359375	Candidate effector	Candidate effector
evm.model.pcontig_023.153	evm.model.hcontig_023_002.7	0.004885993485342019	0.013029315960912051	98.7	3.0	Other	Other
evm.model.pcontig_023.156	evm.model.hcontig_023_002.9	0.018583042973286883	0.0	100.0	0.025	Other	Other
evm.model.pcontig_023.157	evm.model.hcontig_023_002.10	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.158	evm.model.hcontig_023_002.11	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_023.160	evm.model.hcontig_023_002.12	0.28743961352657005	0.2971014492753623	96.68	0.7093023255813954	Other	Other
evm.model.pcontig_023.161	evm.model.hcontig_023_002.13	0.00963855421686747	0.02168674698795181	97.84	1.268292682926829	Other	Other
evm.model.pcontig_023.162	evm.model.hcontig_023_002.14	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.166	evm.model.hcontig_023_018.1	0.3723849372384937	0.401673640167364	97.84	0.7675644028103044	Other	Other
evm.model.pcontig_023.168	evm.model.hcontig_000_003.198	0.4635658914728682	0.586046511627907	66.15	1.0384737678855327	Other	Other
evm.model.pcontig_023.169	evm.model.hcontig_023_002.19	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.16	evm.model.hcontig_031_159.8	0.005868544600938967	0.007042253521126761	99.21	0.480392156862745	Other	Other
evm.model.pcontig_023.170	evm.model.hcontig_023_002.20	0.01883701883701884	0.002457002457002457	99.75	0.013906447534766121	Other	Other
evm.model.pcontig_023.172	evm.model.hcontig_023_002.22	0.000526592943654555	0.001579778830963665	99.84		Other	Other
evm.model.pcontig_023.173	evm.model.hcontig_023_002.23	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.174	evm.model.hcontig_023_002.24	0.006103286384976526	0.0056338028169014105	99.44	-0.0	Other	Other
evm.model.pcontig_023.176	evm.model.hcontig_023_002.27	0.19393939393939394	0.1781818181818182	89.54	0.0272020725388601	Candidate effector	Candidate effector
evm.model.pcontig_023.177	evm.model.hcontig_023_002.28	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.178	evm.model.hcontig_023_002.29	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.179	evm.model.hcontig_023_002.30	0.000473709142586452	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.17	evm.model.hcontig_031_159.9	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.180	evm.model.hcontig_023_002.31	0.017964071856287425	0.00748502994011976	99.25	0.04107830551989732	BUSCO	BUSCO
evm.model.pcontig_023.181	evm.model.hcontig_023_002.32	0.011474469305794608	0.010327022375215149	98.97	0.2014388489208633	Candidate effector	Candidate effector
evm.model.pcontig_023.182	evm.model.hcontig_023_002.33	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_023.183	evm.model.hcontig_023_002.34	0.0024154589371980675	0.007246376811594203	99.28		Other	Other
evm.model.pcontig_023.184	evm.model.hcontig_023_002.35	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.185	evm.model.hcontig_023_002.36	0.02256410256410257	0.04923076923076923	95.09	1.2261306532663316	Other	Other
evm.model.pcontig_023.186	evm.model.hcontig_023_002.37	0.0010384215991692627	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.187	evm.model.hcontig_023_002.38	0.008064516129032258	0.016129032258064516	98.39	0.8172043010752689	Other	Other
evm.model.pcontig_023.188	evm.model.hcontig_023_002.39	0.002354524049781365	0.00403632694248234	99.6	0.4615384615384616	Other	Other
evm.model.pcontig_023.189	evm.model.hcontig_023_002.40	0.0016759776536312847	0.0005586592178770949	99.94	-0.0	Other	Other
evm.model.pcontig_023.18	evm.model.hcontig_031_159.10	0.0008220304151253597	0.0012330456226880395	99.88	0.42857142857142855	Other	Other
evm.model.pcontig_023.190	evm.model.hcontig_023_002.41	0.002178649237472767	0.006535947712418301	99.35		Other	Other
evm.model.pcontig_023.191	evm.model.hcontig_023_002.42	0.00033944331296673454	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.192	evm.model.hcontig_023_002.43	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_023.193	evm.model.hcontig_023_002.44	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.195	evm.model.hcontig_023_002.46	0.12012012012012012	0.18018018018018012	94.79	1.2647928994082842	Other	Other
evm.model.pcontig_023.196	evm.model.hcontig_023_002.47	0.023609443777511004	0.021608643457382955	97.84	0.15192743764172334	Other	Other
evm.model.pcontig_023.197	evm.model.hcontig_023_002.48	0.0027964205816554807	0.0016778523489932886	99.83	0.12121212121212124	Other	Other
evm.model.pcontig_023.19	evm.model.hcontig_031_159.11	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.204	evm.model.hcontig_030_011.182	0.4265536723163842	0.455743879472693	89.7	0.6957801766437685	Other	Other
evm.model.pcontig_023.205	evm.model.hcontig_023_002.49	0.21604938271604932	0.25	90.0	0.41296625222024863	Other	Other
evm.model.pcontig_023.206	evm.model.hcontig_023_002.51	0.029439696106362774	0.042735042735042736	95.59	0.5470459518599563	Candidate effector	Candidate effector
evm.model.pcontig_023.207	evm.model.hcontig_023_002.52	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.209	evm.model.hcontig_023_002.53	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.210	evm.model.hcontig_023_002.54	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.211	evm.model.hcontig_023_002.55	0.0009811135638950208	0.0007358351729212656	99.93	0.1	BUSCO	BUSCO
evm.model.pcontig_023.212	evm.model.hcontig_023_002.56	0.3457711442786069	0.3880597014925373	74.31	0.6719761075161773	Candidate effector	Other
evm.model.pcontig_023.213	evm.model.hcontig_023_002.57	0.0006161429451632777	0.0018484288354898336	99.82		Other	Other
evm.model.pcontig_023.214	evm.model.hcontig_023_002.58	0.0008250825082508251	0.0024752475247524753	99.75		BUSCO	BUSCO
evm.model.pcontig_023.216	evm.model.hcontig_023_002.60	0.0005464480874316941	0.001639344262295082	99.84		Candidate effector	Candidate effector
evm.model.pcontig_023.217	evm.model.hcontig_023_002.61	0.006060606060606061	0.006060606060606061	99.4	0.2148148148148148	Other	Other
evm.model.pcontig_023.219	evm.model.hcontig_023_002.63	0.09418960244648318	0.08440366972477065	99.4	0.05447470817120623	Other	Other
evm.model.pcontig_023.220	evm.model.hcontig_023_002.64	0.3398268398268398	0.35714285714285715	95.24	0.991304347826087	Other	Other
evm.model.pcontig_023.221	evm.model.hcontig_023_002.65	0.019927536231884056	0.009057971014492754	99.1	0.06137184115523465	Other	Other
evm.model.pcontig_023.222	evm.model.hcontig_023_002.66	0.000784313725490196	0.001176470588235294	99.88	0.5	Other	Other
evm.model.pcontig_023.223	evm.model.hcontig_023_002.67	0.0027777777777777783	0.008333333333333333	99.17		Candidate effector	Candidate effector
evm.model.pcontig_023.224	evm.model.hcontig_023_002.68	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.225	evm.model.hcontig_023_002.69	0.003986048829098156	0.0014947683109118087	99.85	0.05785123966942149	BUSCO	BUSCO
evm.model.pcontig_023.226	evm.model.hcontig_023_002.70	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.227	evm.model.hcontig_023_002.71	0.012461059190031152	0.006675567423230975	99.33	0.0831353919239905	Other	Other
evm.model.pcontig_023.228	evm.model.hcontig_023_002.72	0.057199211045364885	0.0650887573964497	93.53	0.21954674220963166	Other	Other
evm.model.pcontig_023.230	evm.model.hcontig_023_002.73	0.020618556701030927	0.030927835051546393	96.94	0.3856382978723405	Other	Other
evm.model.pcontig_023.231	evm.model.hcontig_023_002.74	0.008032128514056224	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.232	evm.model.hcontig_023_002.75	0.0300187617260788	0.020637898686679174	97.94	0.09158050221565732	Other	Other
evm.model.pcontig_023.233	evm.model.hcontig_023_002.76	0.01793248945147679	0.0189873417721519	99.36	0.2564102564102564	Other	Other
evm.model.pcontig_023.234	evm.model.hcontig_041_005.12	0.20784313725490197	0.3647058823529412	62.79	1.3082120582120582	Candidate effector	Candidate effector
evm.model.pcontig_023.235	evm.model.hcontig_023_002.79	0.017624521072796936	0.011494252873563218	98.85	0.11530398322851153	Other	Other
evm.model.pcontig_023.236	evm.model.hcontig_023_002.81	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.237	evm.model.hcontig_023_002.82	0.009847365829640572	0.005908419497784343	99.41	0.0940766550522648	Other	Other
evm.model.pcontig_023.238	evm.model.hcontig_023_002.83	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.239	evm.model.hcontig_023_002.84	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.23	evm.model.hcontig_031_159.15	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.240	evm.model.hcontig_023_002.85	0.01774397972116603	0.0076045627376425855	99.24	0.05982905982905984	BUSCO	BUSCO
evm.model.pcontig_023.241	evm.model.hcontig_023_002.86	0.0005630630630630631	0.0016891891891891893	99.83		Candidate effector	Candidate effector
evm.model.pcontig_023.242	evm.model.hcontig_023_002.87	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.243	evm.model.hcontig_023_002.88	0.011965811965811968	0.010256410256410256	98.98	0.17793594306049826	Other	Other
evm.model.pcontig_023.244	evm.model.hcontig_000_054.12	0.021689497716894976	0.025684931506849317	97.6	0.2984054669703872	Other	Other
evm.model.pcontig_023.248	evm.model.hcontig_023_002.89	0.1557471264367816	0.1913793103448276	89.33	0.4819587628865979	Other	Other
evm.model.pcontig_023.249	evm.model.hcontig_023_002.93	0.015703069236259814	0.010706638115631693	98.93	0.11312217194570134	BUSCO	BUSCO
evm.model.pcontig_023.24	evm.model.hcontig_050_011.14	0.5074074074074074	0.5444444444444444	66.1	0.11713557820115195	Other	Other
evm.model.pcontig_023.250	evm.model.hcontig_023_002.94	0.0055834729201563365	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_023.252	evm.model.hcontig_023_002.96	0.009689922480620157	0.02325581395348837	97.69		Other	Candidate effector
evm.model.pcontig_023.253	evm.model.hcontig_023_002.97	0.02209944751381216	0.01933701657458564	98.07	0.16106194690265488	Other	Other
evm.model.pcontig_023.254	evm.model.hcontig_023_002.98	0.012925969447708578	0.008225616921269096	99.18	0.10597826086956524	BUSCO	BUSCO
evm.model.pcontig_023.258	evm.model.hcontig_023_002.99	0.0024330900243309003	0.007299270072992701	99.27		Other	Other
evm.model.pcontig_023.259	evm.model.hcontig_022_101.17	0.3389355742296919	0.3949579831932773	88.75	1.3475274725274726	Other	Other
evm.model.pcontig_023.25	evm.model.hcontig_023_007.2	0.0028368794326241137	0.00425531914893617	99.58	0.425531914893617	Other	Other
evm.model.pcontig_023.260	evm.model.hcontig_023_002.101	0.008455718736092568	0.0053404539385847796	99.47	0.11926605504587155	Other	Other
evm.model.pcontig_023.262	evm.model.hcontig_023_002.104	0.01965408805031446	0.010613207547169807	98.94	0.07164634146341463	BUSCO	BUSCO
evm.model.pcontig_023.263	evm.model.hcontig_023_002.105	0.043333333333333335	0.07	93.07	0.2839506172839506	Other	Other
evm.model.pcontig_023.264	evm.model.hcontig_023_002.106	0.0011299435028248588	0.003389830508474576	99.66		BUSCO	BUSCO
evm.model.pcontig_023.265	evm.model.hcontig_023_002.107	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_023.266	evm.model.hcontig_023_002.108	0.000992063492063492	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.267	evm.model.hcontig_023_002.109	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.268	evm.model.hcontig_023_002.110	0.015432098765432096	0.018518518518518517	98.15	0.28901734104046245	Other	Other
evm.model.pcontig_023.269	evm.model.hcontig_023_002.111	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.273	evm.model.hcontig_023_002.116	0.002873563218390805	0.008620689655172414	99.15		Other	Other
evm.model.pcontig_023.274	evm.model.hcontig_023_002.117	0.001256281407035176	0.002512562814070352	99.75	0.7999999999999999	Other	Other
evm.model.pcontig_023.276	evm.model.hcontig_023_002.119	0.0019607843137254893	0.005882352941176471	99.42		Other	Other
evm.model.pcontig_023.277	evm.model.hcontig_023_002.120	0.01875	0.021875	97.82	0.2744360902255639	Other	Other
evm.model.pcontig_023.278	evm.model.hcontig_023_002.121	0.01733038348082596	0.011061946902654869	98.9	0.06614785992217899	Other	Other
evm.model.pcontig_023.280	evm.model.hcontig_023_002.122	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.281	evm.model.hcontig_023_002.123	0.010840108401084007	0.006504065040650407	99.35	0.06862745098039215	Other	Other
evm.model.pcontig_023.283	evm.model.hcontig_023_002.124	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.285	evm.model.hcontig_023_002.126	0.005882352941176471	0.002941176470588236	100.0	-0.0	Other	Other
evm.model.pcontig_023.286	evm.model.hcontig_023_002.128	0.02391629297458894	0.02242152466367713	98.2	0.19710669077757684	Other	Other
evm.model.pcontig_023.287	evm.model.hcontig_023_002.129	0.000715307582260372	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.288	evm.model.hcontig_023_002.130	0.022311468094600623	0.017402945113788492	98.26	0.13539651837524178	BUSCO	BUSCO
evm.model.pcontig_023.289	evm.model.hcontig_023_002.131	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.28	evm.model.hcontig_023_007.5	0.07293196279980421	0.07929515418502202	98.9	1.7837837837837838	Other	Other
evm.model.pcontig_023.290	evm.model.hcontig_023_002.132	0.02386451116243264	0.016166281755196306	98.39	0.1	Other	Other
evm.model.pcontig_023.291	evm.model.hcontig_023_002.133	0.04788213627992634	0.046040515653775316	95.4	0.20811287477954146	BUSCO	BUSCO
evm.model.pcontig_023.292	evm.model.hcontig_023_002.134	0.006491945179129597	0.005289733108920414	99.47	-0.0	Other	Other
evm.model.pcontig_023.293	evm.model.hcontig_023_002.135	0.035623409669211195	0.049618320610687015	95.06	0.4329710144927537	Other	Other
evm.model.pcontig_023.294	evm.model.hcontig_023_002.136	0.003325020781379884	0.004987531172069825	99.5		BUSCO	BUSCO
evm.model.pcontig_023.295	evm.model.hcontig_023_002.137	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.296	evm.model.hcontig_023_002.138	0.008748114630467572	0.005429864253393665	99.46	0.07947019867549668	Other	Other
evm.model.pcontig_023.297	evm.model.hcontig_023_002.139	0.013961605584642234	0.020942408376963352	97.92	0.4415584415584416	Other	Other
evm.model.pcontig_023.298	evm.model.hcontig_023_002.140	0.0033285782215882074	0.004992867332382311	99.5	0.4210526315789473	BUSCO	BUSCO
evm.model.pcontig_023.299	evm.model.hcontig_023_002.141	0.0004380201489268506	0.0	100.0	-0.0	Other	Candidate effector
evm.model.pcontig_023.29	evm.model.hcontig_023_007.6	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.30	evm.model.hcontig_023_007.8	0.002564102564102564	0.007692307692307694	99.24		Other	Other
evm.model.pcontig_023.33	evm.model.hcontig_023_007.11	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.34	evm.model.hcontig_023_007.12	0.005625879043600564	0.008438818565400843	99.16	0.4505494505494506	Other	Other
evm.model.pcontig_023.37	evm.model.hcontig_023_007.16	0.016908212560386472	0.021739130434782608	97.83		Other	Other
evm.model.pcontig_023.44	evm.model.hcontig_010_016.243	0.09523809523809523	0.11370262390670552	97.44	1.028169014084507	Other	Other
evm.model.pcontig_023.50	evm.model.hcontig_023_007.28	0.003003003003003003	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.51	evm.model.hcontig_023_007.29	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.52	evm.model.hcontig_023_007.30	0.0011737089201877935	0.0035211267605633804	99.65		Other	Other
evm.model.pcontig_023.53	evm.model.hcontig_023_007.31	0.004608294930875576	0.009216589861751152	99.08	0.9183673469387754	Candidate effector	Candidate effector
evm.model.pcontig_023.55	evm.model.hcontig_023_007.33	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.56	evm.model.hcontig_023_007.34	0.0016181229773462786	0.0048543689320388345	99.52		Other	Other
evm.model.pcontig_023.57	evm.model.hcontig_023_007.35	0.00308641975308642	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.59	evm.model.hcontig_023_007.37	0.004830917874396135	0.014492753623188406	98.56		Other	Other
evm.model.pcontig_023.60	evm.model.hcontig_023_007.38	0.001736111111111111	0.005208333333333333	99.48		Other	Other
evm.model.pcontig_023.61	evm.model.hcontig_023_007.39	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.63	evm.model.hcontig_023_007.42	0.006802721088435374	0.006802721088435374	99.32	0.22147651006711408	Other	Other
evm.model.pcontig_023.65	evm.model.hcontig_023_007.43	0.0006901311249137336	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.66	evm.model.hcontig_023_007.44	0.015594541910331385	0.027290448343079917	97.47	0.6931818181818182	Candidate effector	Candidate effector
evm.model.pcontig_023.67	evm.model.hcontig_023_007.45	0.008547008547008548	0.019943019943019943	98.01	1.7719298245614037	Other	Other
evm.model.pcontig_023.68	evm.model.hcontig_023_007.46	0.005931198102016607	0.010676156583629894	98.94	0.6097560975609756	Other	Other
evm.model.pcontig_023.69	evm.model.hcontig_023_007.47	0.0029239766081871343	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_023.70	evm.model.hcontig_023_007.48	0.0012531328320802006	0.0018796992481203009	99.81	0.4285714285714286	Other	Other
evm.model.pcontig_023.71	evm.model.hcontig_023_007.49	0.01104417670682731	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_023.72	evm.model.hcontig_023_007.50	0.03211517165005537	0.03654485049833888	96.36	0.22764227642276424	Other	Candidate effector
evm.model.pcontig_023.73	evm.model.hcontig_023_007.51	0.015015015015015015	0.027027027027027032	97.32	0.6435643564356436	Candidate effector	Candidate effector
evm.model.pcontig_023.74	evm.model.hcontig_023_007.52	0.012882447665056359	0.026570048309178744	97.35	0.7756410256410257	BUSCO	BUSCO
evm.model.pcontig_023.75	evm.model.hcontig_023_007.53	0.023121387283237	0.009633911368015412	99.04	0.061813186813186816	Other	Other
evm.model.pcontig_023.76	evm.model.hcontig_023_007.54	0.2	0.2	100.0		Other	Other
evm.model.pcontig_023.77	evm.model.hcontig_023_007.55	0.06658317678981424	0.09267376330619913	96.37	0.3604309500489716	BUSCO	BUSCO
evm.model.pcontig_023.78	evm.model.hcontig_023_007.56	0.4352126607319486	0.4347181008902077	91.37	-0.0	BUSCO	Other
evm.model.pcontig_023.79	evm.model.hcontig_023_007.58	0.4144851657940663	0.4005235602094241	100.0	-0.0	Other	Other
evm.model.pcontig_023.80	evm.model.hcontig_023_007.59	0.08057851239669421	0.08471074380165289	91.55	0.4166666666666667	Other	Other
evm.model.pcontig_023.81	evm.model.hcontig_023_004.1	0.003275109170305677	0.005458515283842794	99.45		BUSCO	BUSCO
evm.model.pcontig_023.86	evm.model.hcontig_023_003.1	0.0014124293785310734	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_023.88	evm.model.hcontig_023_003.3	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_023.89	evm.model.hcontig_023_007.68	0.32432432432432434	0.32432432432432434	67.86		Other	Other
evm.model.pcontig_023.91	evm.model.hcontig_023_003.4	0.002070393374741201	0.006211180124223602	99.38		Other	Other
evm.model.pcontig_023.91	evm.model.hcontig_023_007.69	0.002070393374741201	0.006211180124223602	99.38		Other	Other
evm.model.pcontig_023.92	evm.model.hcontig_023_003.5	0.0018091361374943465	0.004070556309362279	99.59	1.1875	Candidate effector	Other
evm.model.pcontig_023.92	evm.model.hcontig_023_007.70	0.0018091361374943465	0.004070556309362279	99.59	1.1875	Candidate effector	Other
evm.model.pcontig_023.93	evm.model.hcontig_023_007.71	0.00894308943089431	0.007317073170731708	100.0	-0.0	Other	Other
evm.model.pcontig_023.94	evm.model.hcontig_023_007.72	0.0	0.0	100.0		Other	Other
evm.model.pcontig_023.95	evm.model.hcontig_023_003.8	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.95	evm.model.hcontig_023_007.73	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_023.96	evm.model.hcontig_023_007.74	0.034703196347031964	0.019178082191780826	98.09	0.1390728476821192	BUSCO	BUSCO
evm.model.pcontig_023.97	evm.model.hcontig_023_007.75	0.010856453558504222	0.006031363088057901	99.4	0.06753246753246753	BUSCO	BUSCO
evm.model.pcontig_023.98	evm.model.hcontig_023_007.76	0.003472222222222222	0.010416666666666666	98.96		Other	Other
evm.model.pcontig_023.99	evm.model.hcontig_023_007.77	0.0017452006980802793	0.005235602094240838	99.48		Candidate effector	Candidate effector
evm.model.pcontig_025.100	evm.model.hcontig_025_003.45	0.0712962962962963	0.07222222222222223	98.53	0.2508710801393728	Other	Other
evm.model.pcontig_025.101	evm.model.hcontig_025_003.46	0.0010649627263045792	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_025.102	evm.model.hcontig_025_003.47	0.017617449664429533	0.0050335570469798654	99.5	0.044526901669758805	Other	Other
evm.model.pcontig_025.103	evm.model.hcontig_025_003.48	0.0008748906386701663	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_025.104	evm.model.hcontig_025_003.49	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_025.105	evm.model.hcontig_025_003.50	0.0	0.0	100.0		Other	Other
evm.model.pcontig_025.106	evm.model.hcontig_025_003.51	0.0	0.0	100.0		Other	Other
evm.model.pcontig_025.107	evm.model.hcontig_025_003.52	0.00013572204125950055	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_025.109	evm.model.hcontig_025_003.53	0.0018467220683287165	0.00554016620498615	99.45		Other	Other
evm.model.pcontig_025.113	evm.model.hcontig_025_003.56	0.002633559066967645	0.0056433408577878106	99.44	1.08	Other	Other
evm.model.pcontig_025.118	evm.model.hcontig_025_003.60	0.009685230024213077	0.007263922518159807	99.28	0.0763888888888889	Other	Other
evm.model.pcontig_025.119	evm.model.hcontig_025_003.61	0.002873563218390805	0.008620689655172414	99.15		Other	Other
evm.model.pcontig_025.120	evm.model.hcontig_025_003.62	0.13079470198675494	0.14072847682119205	99.81	0.9396551724137931	Other	Other
evm.model.pcontig_025.121	evm.model.hcontig_025_003.63	0.2686274509803921	0.27058823529411763	100.0	0.18136439267886856	Candidate effector	Candidate effector
evm.model.pcontig_025.122	evm.model.hcontig_025_003.64	0.14246575342465753	0.14246575342465753	100.0		BUSCO	BUSCO
evm.model.pcontig_025.123	evm.model.hcontig_025_003.65	0.0005630630630630631	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_025.124	evm.model.hcontig_025_003.66	0.023084025854108958	0.024930747922437674	97.51	0.2696245733788396	Other	Candidate effector
evm.model.pcontig_025.125	evm.model.hcontig_025_003.70	0.0	0.0	100.0		Other	Other
evm.model.pcontig_025.126	evm.model.hcontig_025_003.71	0.0	0.0	100.0		Other	Other
